fid,立木ID,立木番号,樹種,胸高直径,樹高,矢高,材積,ステータス,間伐,レ,境界木,除外木,調査地範囲,コメント,幹周,経度,緯度,平面直角Ｘ,平面直角Ｙ,エリア
103,-1,スギ,5,4.199999809,7.699999809,0.005508246,生立木,0,0,0,0,0,1,（なし）,15.69999981,136.9193118,37.30141312,144433.516,-21928.087,B1
106,-1,スギ,17.89999962,14,1.399999976,0.168369204,生立木,1,0,0,0,0,1,（なし）,56.20000076,136.9191653,37.3013168,144422.862,-21941.099,B1
107,-1,スギ,44.29999924,23.70000076,2.799999952,1.453775287,生立木,0,0,0,0,0,1,（なし）,139.1000061,136.9191601,37.30125969,144416.526,-21941.579,B1
108,-1,スギ,39.09999847,22.39999962,1.200000048,1.083143592,生立木,0,0,0,0,0,1,（なし）,122.8000031,136.9191979,37.30112026,144401.044,-21938.267,B1
109,-1,アテ,48.09999847,24.5,0.800000012,1.758030772,生立木,0,1,0,0,0,1,100年木,151.1000061,136.9193302,37.30111192,144400.088,-21926.541,B1
110,-1,アテ,36.79999924,21.79999924,3.700000048,0.939144969,生立木,0,0,0,0,0,1,（なし）,115.5999985,136.9193639,37.30114107,144403.315,-21923.542,B1
111,-1,スギ,13.5,11.10000038,4,0.081531867,生立木,1,0,0,0,0,1,（なし）,42.40000153,136.9193567,37.30126231,144416.77,-21924.146,B1
112,-1,スギ,66,30,1.200000048,3.961567879,生立木,0,0,0,0,0,1,（なし）,207.3000031,136.9194263,37.30118912,144408.632,-21917.993,B1
113,-1,スギ,9.199999809,8.399999619,2.200000048,0.030610215,生立木,0,0,0,0,0,1,（なし）,28.89999962,136.9193306,37.30130858,144421.912,-21926.446,B1
114,-1,スギ,32,20.29999924,2.099999905,0.67014879,生立木,1,0,0,0,0,1,（なし）,100.5,136.9193674,37.30129465,144420.357,-21923.186,B1
115,-1,アテ,6.400000095,5.400000095,0,0.01101415,生立木,0,0,0,0,0,1,（なし）,20.10000038,136.9193492,37.3013266,144423.906,-21924.797,B1
116,-1,アテ,37,21.89999962,2.599999905,0.953223884,生立木,0,0,0,0,0,1,（なし）,116.1999969,136.919462,37.30129133,144419.966,-21914.805,B1
117,-1,アテ,9,7.599999905,0.400000006,0.028555041,生立木,0,0,0,0,0,1,（なし）,28.20000076,136.9193457,37.30135234,144426.763,-21925.099,B1
118,-1,スギ,25.20000076,17.70000076,3.299999952,0.388501644,生立木,0,0,0,0,0,1,（なし）,79.09999847,136.9195073,37.30137229,144428.94,-21910.762,B1
119,-1,アテ,17.39999962,13.69999981,3.700000048,0.156780869,生立木,0,0,0,0,0,1,（なし）,54.59999847,136.9194483,37.30137532,144429.29,-21915.993,B1
120,-1,スギ,2,1.899999976,0,0.000471203,生立木,0,0,0,0,0,1,幼木,6.199999809,136.9193922,37.30139807,144431.828,-21920.962,B1
122,-1,アテ,7,5.900000095,1,0.014133522,生立木,0,0,0,0,0,1,幼木,21.89999962,136.9193753,37.30134634,144426.091,-21922.475,B1
123,-1,スギ,63,27,1.299999952,3.240525246,生立木,0,0,0,0,0,1,（なし）,197.8999939,136.9195144,37.30122134,144412.188,-21910.18,B1
124,-1,スギ,36.5,21.70000076,1.700000048,0.920380414,生立木,0,0,0,0,0,1,（なし）,114.5999985,136.9197107,37.30136099,144427.639,-21892.739,B1
125,-1,アテ,35.79999924,21.5,2.299999952,0.878873527,生立木,1,0,0,0,0,1,（なし）,112.4000015,136.9196992,37.30138062,144429.82,-21893.751,B1
126,-1,アテ,46.29999924,24.10000038,1.799999952,1.608113408,生立木,0,0,0,0,0,1,（なし）,145.3999939,136.9196729,37.30137827,144429.566,-21896.077,B1
127,-1,スギ,8.399999619,7.099999905,0,0.023569275,生立木,0,0,0,0,0,1,幼木,26.29999924,136.9194869,37.30134122,144425.498,-21912.58,B1
128,-1,アテ,7.300000191,6.199999809,4.800000191,0.015989361,生立木,0,0,0,0,0,1,幼木,22.89999962,136.9194626,37.30133511,144424.825,-21914.736,B1
129,-1,アテ,10,8.399999619,0,0.038158674,生立木,0,0,0,0,0,1,幼木,31.39999962,136.9194231,37.30135826,144427.403,-21918.236,B1
130,-1,アテ,4,3.299999952,0,0.002911087,生立木,0,0,0,0,0,1,幼木,12.5,136.9193943,37.30136935,144428.64,-21920.783,B1
131,-1,アテ,5.599999905,4.699999809,0,0.007553482,生立木,0,0,0,0,0,1,幼木,17.5,136.91939,37.30136014,144427.619,-21921.169,B1
133,-1,アテ,13.69999981,11.30000019,2.200000048,0.085121833,生立木,1,0,0,0,0,1,（なし）,43,136.9193037,37.30123987,144414.293,-21928.852,B1
134,-1,スギ,30.89999962,19.89999962,1.100000024,0.626388133,生立木,0,0,0,0,0,1,（なし）,97,136.9193112,37.3011871,144408.435,-21928.204,B1
135,-1,アテ,27.10000038,18.5,1.399999976,0.461655825,生立木,0,0,0,0,0,1,（なし）,85.09999847,136.9193056,37.301097,144398.437,-21928.724,B1
136,-1,スギ,30.5,19.79999924,2.099999905,0.608925641,生立木,1,0,0,0,0,1,（なし）,95.80000305,136.919323,37.30108739,144397.367,-21927.188,B1
137,-1,スギ,13.89999962,11.39999962,1.700000048,0.088100508,生立木,0,0,0,0,0,1,（なし）,43.59999847,136.919403,37.30124848,144415.225,-21920.042,B1
138,-1,アテ,30.5,19.79999924,3,0.608925641,生立木,1,0,0,0,0,1,（なし）,95.80000305,136.9193823,37.30114084,144403.284,-21921.913,B1
139,-1,アテ,49,24.70000076,1.299999952,1.836102605,生立木,0,0,0,0,0,1,（なし）,153.8999939,136.9194251,37.30127381,144418.031,-21918.082,B1
140,-1,スギ,43.20000076,23.39999962,1.100000024,1.368254781,生立木,0,0,0,0,0,1,（なし）,135.6999969,136.9194758,37.30111656,144400.569,-21913.629,B1
141,-1,スギ,32.20000076,20.39999962,0.800000012,0.681476295,生立木,0,0,0,0,0,1,（なし）,101.0999985,136.9194936,37.30107265,144395.692,-21912.062,B1
142,-1,スギ,16.10000038,12.89999962,6,0.12885195,生立木,0,0,0,0,0,1,（なし）,50.5,136.9194695,37.30121323,144411.298,-21914.161,B1
143,-1,スギ,28.89999962,19.20000076,6.900000095,0.536807835,生立木,1,0,0,0,0,1,（なし）,90.69999695,136.9195065,37.30116966,144406.454,-21910.891,B1
144,-1,スギ,48,24.5,0.5,1.751056552,生立木,0,0,0,0,0,1,（なし）,150.6999969,136.9194942,37.30121366,144411.34,-21911.967,B1
145,-1,アテ,14.89999962,12.10000038,1.700000048,0.10556116,生立木,0,0,0,0,0,1,（なし）,46.79999924,136.9194994,37.30122478,144412.572,-21911.506,B1
146,-1,アテ,32.59999847,20.5,0.699999988,0.701120317,生立木,0,0,0,0,0,1,（なし）,102.4000015,136.9195761,37.30112416,144401.389,-21904.739,B1
147,-1,スギ,68.5,27.70000076,1.5,3.899787188,生立木,0,0,0,0,0,1,（なし）,215.1000061,136.9195214,37.30124209,144414.489,-21909.555,B1
148,-1,スギ,27.10000038,18.5,2.299999952,0.461655825,生立木,0,0,0,0,0,1,（なし）,85.09999847,136.9195727,37.3012076,144410.649,-21905.017,B1
149,-1,スギ,39.59999847,22.60000038,3,1.11955452,生立木,1,0,0,0,0,1,（なし）,124.4000015,136.9195706,37.3012421,144414.479,-21905.193,B1
151,-1,アテ,30.10000038,19.60000038,4.800000191,0.588992417,生立木,0,0,0,0,0,1,（なし）,94.5,136.9196744,37.30121121,144411.027,-21895.997,B1
152,-1,スギ,49,24.70000076,1,1.836102605,生立木,0,0,0,0,0,1,（なし）,153.8999939,136.9196176,37.30125458,144415.852,-21901.018,B1
153,-1,スギ,65.40000153,29.89999962,0.899999976,3.883132219,生立木,0,0,0,0,0,1,（なし）,205.3999939,136.9196013,37.3012809,144418.776,-21902.459,B1
154,-1,アテ,36.5,21.70000076,0.699999988,0.920380414,生立木,0,1,0,0,0,1,100年木,114.5999985,136.9196883,37.3012823,144418.912,-21894.745,B1
155,-1,スギ,47.70000076,24.39999962,2.099999905,1.72322619,生立木,0,0,0,0,0,1,（なし）,149.8000031,136.9195319,37.30131112,144422.147,-21908.604,B1
156,-1,アテ,59.5,26.5,2.799999952,2.852144003,生立木,0,1,0,0,0,1,100年木,186.8999939,136.919471,37.30131958,144423.099,-21914.001,B1
157,-1,スギ,68.59999847,27.70000076,1.700000048,3.910668373,生立木,0,0,0,0,0,1,（なし）,215.5,136.919762,37.30131888,144422.955,-21888.204,B1
158,-1,アテ,23.39999962,16.89999962,2.400000095,0.325487167,生立木,0,0,0,0,0,1,（なし）,73.5,136.9195944,37.30132825,144424.033,-21903.051,B1
159,-1,スギ,70.88230133,30.60000038,0,4.602834702,生立木,0,0,0,0,0,1,（なし）,222.3999939,136.9196718,37.30134027,144425.349,-21896.188,B1
160,-1,アテ,49.79999924,24.79999924,1.399999976,1.901368856,生立木,0,0,0,0,0,1,（なし）,156.3999939,136.9195982,37.30134903,144426.338,-21902.708,B1
161,-1,アテ,42.5,23.29999924,4.800000191,1.320613742,生立木,0,0,0,0,0,1,（なし）,133.5,136.9196344,37.30139806,144431.77,-21899.488,B1
164,-1,スギ,11.69999981,9.800000191,0,0.056086067,生立木,0,0,0,0,0,1,幼木,36.70000076,136.9195444,37.3013707,144428.756,-21907.476,B1
165,-1,スギ,12,10,0,0.059822991,生立木,0,0,0,0,0,1,幼木,37.59999847,136.9195503,37.30138545,144430.39,-21906.945,B1
166,-1,スギ,9.699999809,8.199999809,0,0.035228807,生立木,0,0,0,0,0,1,幼木,30.39999962,136.9195313,37.30136063,144427.641,-21908.639,B1
167,-1,スギ,49.79999924,24.79999924,1.100000024,1.901368856,生立木,0,0,0,0,0,1,（なし）,156.3999939,136.9192651,37.30114996,144404.324,-21932.301,B1
168,-1,アテ,19.29999924,14.80000019,2.599999905,0.203133285,生立木,0,0,0,0,0,1,（なし）,60.59999847,136.9193874,37.30117855,144407.468,-21921.446,B1
169,-1,スギ,59.5,26.5,0.800000012,2.852144003,生立木,0,0,0,0,0,1,（なし）,186.8999939,136.9194185,37.30115564,144404.919,-21918.698,B1
170,-1,アテ,16.5,5.5,3.599999905,0.061581682,枯損木,1,0,0,0,0,1,（なし）,51.79999924,136.9194248,37.30116307,144405.742,-21918.142,B1
172,-1,スギ,13.89999962,11.39999962,0.5,0.088100508,生立木,0,0,0,0,0,1,（なし）,43.59999847,136.9195477,37.30125044,144415.409,-21907.219,B1
173,-1,スギ,27.70000076,18.70000076,1.700000048,0.485140681,生立木,1,0,0,0,0,1,（なし）,87,136.9196389,37.30124552,144414.842,-21899.13,B1
174,-1,アテ,29.60000038,19.5,4.599999905,0.568677962,生立木,0,0,0,0,0,1,（なし）,92.90000153,136.9197297,37.30120021,144409.792,-21891.098,B1
175,-1,アテ,22.20000076,16.29999924,1.700000048,0.286168963,生立木,0,0,0,0,0,1,（なし）,69.69999695,136.9197434,37.30123407,144413.547,-21889.878,B1
176,-1,アテ,27.60000038,18.70000076,2.200000048,0.481966645,生立木,0,0,0,0,0,1,（なし）,86.69999695,136.9197062,37.30127959,144418.607,-21893.157,B1
177,-1,アテ,31.79999924,20.20000076,1,0.658944607,生立木,0,0,0,0,0,1,（なし）,99.90000153,136.9197458,37.30128824,144419.558,-21889.642,B1
178,-1,アテ,26.39999962,18.20000076,2.5,0.43368119,生立木,1,0,0,0,0,1,（なし）,82.90000153,136.9196642,37.30132779,144423.966,-21896.871,B1
180,-1,アテ,54.02670288,28,4.181399822,2.566302538,生立木,0,0,0,0,0,1,（なし）,169.6000061,136.9197643,37.30140098,144432.065,-21887.972,B1
181,-1,スギ,33.09999847,20.70000076,1.399999976,0.728768647,生立木,1,0,0,0,0,1,（なし）,103.9000015,136.9196474,37.30136427,144428.017,-21898.342,B1
185,-1,アテ,23.60000038,17,3.200000048,0.332349539,生立木,1,0,0,0,0,1,（なし）,74.09999847,136.9195964,37.30110561,144399.326,-21902.942,B1
186,-1,スギ,25.70000076,17.89999962,0.899999976,0.406780481,生立木,1,0,0,0,0,1,（なし）,80.69999695,136.9196096,37.30118925,144408.604,-21901.752,B1
187,-1,アテ,34.20000076,21,2.299999952,0.786846638,生立木,0,0,0,0,0,1,（なし）,107.4000015,136.9196379,37.30117017,144406.48,-21899.244,B1
188,-1,アテ,29.89999962,19.60000038,2.400000095,0.581908703,生立木,1,0,0,0,0,1,（なし）,93.90000153,136.919691,37.30108357,144396.858,-21894.559,B1
189,-1,スギ,44,23.60000038,2,1.42903924,生立木,1,0,0,0,0,1,（なし）,138.1999969,136.9197674,37.30111769,144400.627,-21887.779,B1
190,-1,アテ,42.09999847,23.20000076,3.299999952,1.29146862,生立木,0,0,0,0,0,1,（なし）,132.1999969,136.9197464,37.30115501,144404.773,-21889.633,B1
191,-1,アテ,24.89999962,17.60000038,1.899999976,0.378175497,生立木,1,0,0,0,0,1,（なし）,78.19999695,136.9197415,37.30121486,144411.416,-21890.047,B1
192,-1,スギ,68.16870117,30.29999924,2.719899893,4.244314671,生立木,0,0,0,0,0,1,（なし）,213.8999939,136.9198624,37.30122851,144412.903,-21879.325,B1
193,-1,スギ,18.79999924,14.5,4.400000095,0.190074816,生立木,0,0,0,0,0,1,（なし）,59,136.9198142,37.30125504,144415.858,-21883.594,B1
194,-1,アテ,45.29999924,23.89999962,0.800000012,1.529763103,生立木,0,0,0,0,0,1,（なし）,142.3000031,136.9198627,37.30128791,144419.494,-21879.28,B1
195,-1,アテ,50.29999924,24.89999962,2.099999905,1.945728064,生立木,0,0,0,0,0,1,（なし）,158,136.919741,37.30136851,144428.466,-21890.045,B1
200,-1,アテ,29.60000038,19.5,2.599999905,0.568677962,生立木,1,0,0,0,0,1,（なし）,92.90000153,136.9197944,37.3011954,144409.244,-21885.366,B1
201,-1,アテ,23.39999962,16.89999962,1.200000048,0.325487167,生立木,1,0,0,0,0,1,（なし）,73.5,136.9197022,37.30139715,144431.654,-21893.475,B1
202,-1,スギ,9.5,8,1.200000048,0.033133879,生立木,0,0,0,0,0,1,（なし）,29.79999924,136.9197747,37.30139009,144430.853,-21887.052,B1
204,-1,アテ,49.90000153,24.89999962,2.200000048,1.9162817,生立木,0,0,0,0,0,1,（なし）,156.6999969,136.9198466,37.30140824,144432.851,-21880.677,B1
210,-1,スギ,55.06400299,28.20000076,0.994400024,2.675866842,生立木,0,0,0,0,0,1,（なし）,172.6999969,136.9198235,37.30117366,144406.825,-21882.787,B1
211,-1,アテ,12,10,3.400000095,0.059822991,生立木,0,0,0,0,0,1,（なし）,37.59999847,136.919779,37.30132384,144423.501,-21886.693,B1
212,-1,スギ,16.34259987,14.10000038,0.745499969,0.14620252,生立木,0,0,0,0,0,1,（なし）,51.20000076,136.9198003,37.30138809,144430.625,-21884.785,B1
214,-1,スギ,12.10000038,10.10000038,0.699999988,0.061288331,生立木,0,0,0,0,0,1,（なし）,38,136.9197943,37.30140858,144432.901,-21885.306,B1
215,-1,アテ,43.20000076,23.39999962,1.799999952,1.368254781,生立木,1,0,0,0,0,1,（なし）,135.6999969,136.9198742,37.30140736,144432.748,-21878.231,B1
216,-1,アテ,60.90000153,26.70000076,0.600000024,3.003955603,生立木,0,0,0,0,0,1,（なし）,191.3000031,136.9199017,37.30140676,144432.675,-21875.791,B1
217,-1,アテ,51.20000076,25.10000038,1.799999952,2.028757334,生立木,0,0,0,0,0,1,（なし）,160.8000031,136.919953,37.30141928,144434.051,-21871.238,B1
223,-1,アテ,15.60000038,12.5,0,0.118212067,生立木,1,0,0,0,0,1,（なし）,49,136.9198398,37.30140507,144432.501,-21881.275,B1
224,-1,スギ,6.900000095,5.800000191,0,0.013547133,生立木,0,0,0,0,0,1,（なし）,21.60000038,136.9198608,37.30138965,144430.785,-21879.422,B1
225,-1,スギ,67.41819763,30.20000076,3.777399778,4.145712376,生立木,0,0,0,0,0,1,（なし）,211.6999969,136.9199325,37.30122251,144412.22,-21873.117,B1
226,-1,スギ,66.59999847,27.5,3.400000095,3.669393539,生立木,0,0,0,0,0,1,（なし）,209.1999969,136.9199958,37.30138199,144429.903,-21867.459,B1
227,-1,アテ,32.70000076,20.5,1.700000048,0.705233932,生立木,0,0,0,0,0,1,（なし）,102.6999969,136.9200137,37.30138453,144430.181,-21865.87,B1
229,-1,スギ,6,5,0,0.009105544,生立木,0,0,0,0,0,1,幼木,18.79999924,136.9199331,37.30141014,144433.042,-21873.006,B1
230,-1,スギ,72.90000153,28.20000076,2.900000095,4.470619202,生立木,1,0,0,0,0,1,（なし）,229,136.9201009,37.30142297,144434.427,-21858.128,B1
231,-1,スギ,5.099999905,4.599999905,0,0.005731484,生立木,0,0,0,0,0,1,幼木,16,136.9199955,37.30143797,144436.116,-21867.468,B1
242,-1,スギ,52.18629837,27.70000076,2.234600067,2.383232594,生立木,0,0,0,0,0,1,（なし）,163.6000061,136.9198942,37.30122719,144412.748,-21876.503,B1
243,-1,スギ,42.70000076,23.29999924,1.5,1.332509279,生立木,0,0,0,0,0,1,（なし）,134.1000061,136.9199444,37.30127387,144417.917,-21872.044,B1
244,-1,スギ,40.20000076,22.70000076,1.600000024,1.157220602,生立木,0,0,0,0,0,1,（なし）,126.1999969,136.9200224,37.30125091,144415.351,-21865.132,B1
245,-1,スギ,52.20000076,27.70000076,0,2.740826368,生立木,0,0,0,0,0,1,（なし）,163.8999939,136.920047,37.30121617,144411.491,-21862.966,B1
246,-1,スギ,18.20000076,14.10000038,1.200000048,0.174663499,生立木,0,0,0,0,0,1,（なし）,57.09999847,136.9200319,37.30132724,144423.82,-21864.274,B1
247,-1,スギ,41.5,23,2.400000095,1.245825171,生立木,0,0,0,0,0,1,（なし）,130.3000031,136.9201085,37.30128227,144418.811,-21857.494,B1
248,-1,アテ,24.60000038,17.39999962,2.200000048,0.366084337,生立木,1,0,0,0,0,1,（なし）,77.19999695,136.9199829,37.30139004,144430.8,-21868.597,B1
259,-1,アテ,14.89999962,12.10000038,4,0.10556116,生立木,0,0,0,0,0,1,（なし）,46.79999924,136.9199975,37.30133628,144424.831,-21867.315,B1
260,-1,アテ,37.79999924,22.10000038,1.200000048,1.001947165,生立木,0,0,0,0,0,1,（なし）,118.6999969,136.9202415,37.30138511,144430.193,-21845.67,B1
261,-1,アテ,41.90000153,23.10000038,1.100000024,1.274318576,生立木,0,0,0,0,0,1,（なし）,131.6000061,136.92016,37.30141912,144433.987,-21852.887,B1
262,-1,スギ,61.93379974,29.39999962,3.462500095,3.45706296,生立木,0,0,0,0,0,1,（なし）,194.3999939,136.9203067,37.3014548,144437.912,-21839.869,B1
271,-1,スギ,9.014499664,8.199999809,0,0.028795207,生立木,0,0,0,0,0,1,（なし）,28.20000076,136.920009,37.30141837,144433.938,-21866.278,B1
272,-1,アテ,36.79999924,21.79999924,4.599999905,0.939144969,生立木,0,0,0,0,0,1,（なし）,115.5999985,136.9200379,37.30142931,144435.145,-21863.708,B1
273,-1,スギ,39.79999924,22.60000038,5.099999905,1.1303792,生立木,0,0,0,0,0,1,（なし）,125,136.9199953,37.30132267,144423.321,-21867.514,B1
274,-1,アテ,27.5,18.60000038,5.800000191,0.476450175,生立木,0,0,0,0,0,1,（なし）,86.30000305,136.9200807,37.30141837,144433.921,-21859.922,B1
276,-1,スギ,32,20.29999924,3.900000095,0.67014879,生立木,0,0,0,0,0,1,（なし）,100.5,136.9200966,37.30136942,144428.485,-21858.525,B1
277,-1,スギ,58.70000076,28.79999924,3,3.070947886,生立木,0,0,0,0,0,1,（なし）,184.3999939,136.9201424,37.30121945,144411.832,-21854.502,B1
278,-1,アテ,34.29999924,21,3.599999905,0.791246772,生立木,1,0,0,0,0,1,（なし）,107.6999969,136.9201351,37.30131947,144422.934,-21855.12,B1
279,-1,アテ,49.20000076,24.70000076,2.700000048,1.850443482,生立木,0,0,0,0,0,1,（なし）,154.5,136.9202492,37.30126539,144416.906,-21845.026,B1
280,-1,アテ,59.20000076,26.39999962,1.899999976,2.814194918,生立木,0,0,0,0,0,1,（なし）,185.8999939,136.9202629,37.3013222,144423.207,-21843.798,B1
281,-1,スギ,18.70000076,14.39999962,2.5,0.187051341,生立木,0,0,0,0,0,1,（なし）,58.70000076,136.9201325,37.30142748,144434.92,-21855.32,B1
282,-1,アテ,39.90000153,22.60000038,2.099999905,1.135810256,生立木,0,0,0,0,0,1,（なし）,125.3000031,136.9201988,37.30139795,144431.627,-21849.451,B1
283,-1,スギ,3,2.599999905,0,0.001356913,生立木,0,0,0,0,0,1,幼木,9.399999619,136.9201254,37.30143391,144435.636,-21855.948,B1
284,-1,スギ,50.84519959,27.39999962,0.295300007,2.24810791,生立木,0,0,0,0,0,1,（なし）,159.5,136.9202774,37.30138004,144429.623,-21842.495,B1
285,-1,アテ,27.39999962,18.60000038,4,0.473310351,生立木,1,0,0,0,0,1,（なし）,86,136.9202366,37.30140871,144432.813,-21846.104,B1
286,-1,アテ,50.40000153,25,1.100000024,1.960882783,生立木,0,0,0,0,0,1,（なし）,158.3000031,136.9203261,37.30140196,144432.044,-21838.167,B1
287,-1,スギ,4,3.299999952,0,0.002911087,生立木,0,0,0,0,0,1,（なし）,12.5,136.920155,37.30144019,144436.325,-21853.329,B1
293,-1,スギ,36.40000153,21.70000076,2.099999905,0.915570199,生立木,0,0,0,0,0,1,（なし）,114.3000031,136.920114,37.30125361,144415.63,-21857.013,B1
294,-1,スギ,23.39999962,16.89999962,4.199999809,0.325487167,生立木,0,0,0,0,0,1,（なし）,73.5,136.9201415,37.30136209,144427.662,-21854.547,B1
295,-1,アテ,37.70000076,22,0.600000024,0.992428005,生立木,0,0,0,0,0,1,（なし）,118.4000015,136.9201805,37.30126852,144417.269,-21851.117,B1
296,-1,アテ,31.39999962,20.10000038,0.300000012,0.640053868,生立木,0,0,0,0,0,1,（なし）,98.59999847,136.9201858,37.30127203,144417.657,-21850.645,B1
297,-1,スギ,66.69999695,27.5,0.699999988,3.679924011,生立木,0,0,0,0,0,1,（なし）,209.5,136.9203114,37.30141493,144433.486,-21839.468,B1
298,-1,スギ,15.89999962,12.69999981,8.899999619,0.124167077,生立木,0,0,0,0,0,1,（なし）,49.90000153,136.9202923,37.30142896,144435.048,-21841.157,B1
299,-1,アテ,40.09999847,22.70000076,2.099999905,1.151728392,生立木,0,0,0,0,0,1,（なし）,125.9000015,136.9203403,37.30141453,144433.435,-21836.903,B1
300,-1,アテ,31.5,20.10000038,1.700000048,0.643952906,生立木,0,0,0,0,0,1,（なし）,98.90000153,136.9202508,37.30144617,144436.967,-21844.831,B1
301,-1,スギ,54.70000076,25.70000076,5.300000191,2.356295347,生立木,0,0,0,0,0,1,（なし）,171.8000031,136.9203482,37.30144242,144436.528,-21836.198,B1
310,-1,スギ,2,1.899999976,0,0.000471203,生立木,0,0,0,0,0,1,幼木,6.199999809,136.9202282,37.30142495,144434.617,-21846.843,B1
311,-1,アテ,48.59999847,24.60000038,4,1.800340772,生立木,0,0,0,0,0,1,（なし）,152.6000061,136.9203103,37.30128771,144419.368,-21839.6,B1
312,-1,アテ,52.59999847,25.39999962,7.099999905,2.161284208,生立木,0,0,0,0,0,1,（なし）,165.1999969,136.9203626,37.30126863,144417.239,-21834.967,B1
313,-1,アテ,47.59999847,24.39999962,3.099999905,1.716332436,生立木,1,0,0,0,0,1,（なし）,149.5,136.9203541,37.30129317,144419.965,-21835.714,B1
314,-1,アテ,23.5,16.89999962,3.799999952,0.328016102,生立木,1,0,0,0,0,1,（なし）,73.80000305,136.9203078,37.30138938,144430.652,-21839.79,B1
315,-1,アテ,45.5,24,3.299999952,1.549074411,生立木,0,0,0,0,0,1,（なし）,142.8999939,136.9204356,37.30129733,144420.407,-21828.494,B1
316,-1,アテ,37.20000076,21.89999962,1.700000048,0.963089526,生立木,0,0,0,0,0,1,（なし）,116.8000031,136.9204704,37.30130012,144420.709,-21825.405,B1
317,-1,アテ,28.39999962,19,2.599999905,0.515093803,生立木,1,0,0,0,0,1,（なし）,89.19999695,136.9204689,37.30132993,144424.017,-21825.533,B1
318,-1,スギ,33.79999924,20.89999962,13.89999962,0.76573813,生立木,1,0,0,0,0,1,（なし）,106.0999985,136.9203603,37.30140988,144432.915,-21835.132,B1
319,-1,スギ,37.59999847,22,1.899999976,0.987405956,生立木,1,0,0,0,0,1,（なし）,118.0999985,136.9204707,37.30134229,144425.388,-21825.365,B1
320,-1,スギ,21.20000076,15.80000019,6.199999809,0.255780548,生立木,0,0,0,0,0,1,（なし）,66.59999847,136.9204005,37.30142547,144434.635,-21831.562,B1
321,-1,スギ,47.40000153,24.39999962,1.299999952,1.702585101,生立木,0,0,0,0,0,1,（なし）,148.8999939,136.9204954,37.30139263,144430.969,-21823.162,B1
323,-1,アテ,20.89999962,15.60000038,1.799999952,0.246350378,生立木,0,0,0,0,0,1,（なし）,65.59999847,136.9204418,37.30147491,144440.112,-21827.891,B1
337,-1,スギ,4,3.299999952,0,0.002911087,生立木,0,0,0,0,0,1,幼木,12.5,136.9203548,37.30146799,144439.364,-21835.601,B1
338,-1,スギ,63.09999847,27,0.899999976,3.250356674,生立木,0,0,0,0,0,1,（なし）,198.1999969,136.9204291,37.30142966,144435.093,-21829.027,B1
339,-1,スギ,12.89999962,10.69999981,2.5,0.072586522,生立木,0,0,0,0,0,1,（なし）,40.5,136.9204275,37.30145261,144437.641,-21829.162,B1
340,-1,スギ,37.79999924,22.10000038,0.5,1.001947165,生立木,0,0,0,0,0,1,（なし）,118.6999969,136.9204892,37.30141332,144433.267,-21823.708,B1
341,-1,スギ,59.40000153,26.5,0.800000012,2.842995405,生立木,0,0,0,0,0,1,（なし）,186.6000061,136.9204736,37.30143253,144435.402,-21825.085,B1
342,-1,スギ,54.70000076,25.70000076,5.800000191,2.356295347,生立木,0,0,0,0,0,1,（なし）,171.8000031,136.9204198,37.30147199,144439.793,-21829.844,B1
343,-1,スギ,42.79999924,23.39999962,3.299999952,1.344158649,生立木,1,0,0,0,0,1,（なし）,134.3999939,136.9204997,37.30144018,144436.245,-21822.768,B1
344,-1,アテ,18.79999924,14.5,3.599999905,0.190074816,生立木,0,0,0,0,0,1,（なし）,59,136.9204762,37.30146041,144438.495,-21824.849,B1
345,-1,アテ,36.59999847,21.70000076,5.199999809,0.925202608,生立木,0,0,0,0,0,1,（なし）,114.9000015,136.9205537,37.30144843,144437.148,-21817.978,B1
347,-1,スギ,41,22.89999962,1.100000024,1.21207726,生立木,1,0,0,0,0,1,（なし）,128.8000031,136.9204893,37.30149936,144442.814,-21823.676,B1
348,-1,スギ,41,25,2.400000095,1.385337353,生立木,0,0,0,0,0,1,（なし）,128.8000031,136.9205697,37.30152998,144446.194,-21816.534,B1
357,-1,スギ,3,2.599999905,0,0.001356913,生立木,0,0,0,0,0,1,幼木,9.399999619,136.9203765,37.30144836,144437.181,-21833.684,B1
358,-1,アテ,10.26149941,9.399999619,1.141100049,0.041780852,生立木,0,0,0,0,0,1,（なし）,32,136.9204003,37.30144901,144437.248,-21831.578,B1
359,-1,スギ,23.10000038,16.70000076,0.200000003,0.31449616,生立木,0,0,0,0,0,1,（なし）,72.5,136.920454,37.30139515,144431.258,-21826.834,B1
360,-1,アテ,13.69999981,11.30000019,1.100000024,0.085121833,生立木,0,0,0,0,0,1,（なし）,43,136.9204533,37.30145215,144437.584,-21826.878,B1
361,-1,スギ,59.0809021,28.89999962,1.068000078,3.118158102,生立木,0,0,0,0,0,1,（なし）,185.3000031,136.9205362,37.3013177,144422.645,-21819.564,B1
362,-1,スギ,57.79999924,26.20000076,1.399999976,2.668299675,生立木,0,0,0,0,0,1,（なし）,181.5,136.9205468,37.30134345,144425.5,-21818.624,B1
363,-1,スギ,51.46279907,27.5,0.890699983,2.306570053,生立木,1,0,0,0,0,1,（なし）,161.3999939,136.9205785,37.30134019,144425.13,-21815.814,B1
